h x y Vpinput Vpoutput Vs Ro Q An Bi CPx Ol Amf OPx Alb Ort  Sio2 tiO2 al2O3 fe2O3 feO mnO mgO caO na2O k2O h2O
8 123.5 54.5 6.23 6.421357148326132 3.7122873557234346 2.778800401521073 0.004785214362966406 0.001792401005726863 0.0014094039888914263 0.027380612565404205 0.16059140685876194 0.00038799733860640784 0.08511915905855293 0.4907840779435758 0.22774972687751402 60.224778010373825 0.05123551658239464 14.568738452418843 0.6802112811246346 5.209943176123912 0.1510367851822302 8.793000058946497 1.1093604458773525 6.171779154232616 28.096173921672566 0.32187139922861413 
0 123.5 54.5 6.64 6.685344714715147 3.5401320755837484 2.8400852639589558 0.031876953390590455 0.00033086389340843483 0.6429565713288128 0.01887131813491943 0.044867725790501356 0.01233321191716483 0.006876761236826856 0.23927531755507805 0.0026112767526977913 46.41330869398668 1.8059313425475154 15.369141413702325 3.084789822241793 11.516117130391239 0.21413438590711856 9.093437929586367 1.3561715248320516 2.9627786993102116 5.715155073564527 1.473130318050955 
2 123.5 54.5 6.68 6.704037759763235 3.9347055710773757 3.0526395194514238 0.0015788829260466935 0.00028395695895871883 9.646871333054991e-05 0.661909381611424 0.005285585728228154 0.024450706394742203 0.0031008466680511495 0.0009283988887734183 0.30236577211044513 54.60573659960694 0.29851778069118623 7.513525671334226 1.677762741155295 6.56579113331452 0.2371721424726865 8.582285760569961 14.403520206855408 1.3829470268860584 37.05009691598393 0.2527271322322259 
6 123.5 54.5 6.76 6.993334957613081 3.9038435829189795 2.5715720658003396 0.07059027255031775 0.006233732032692106 0.00042506701910030516 0.00040503754034619446 0.00790383529629166 0.000546048965254009 0.0008306579989807031 0.9124469118240595 0.0006184367729578192 69.35169924541887 0.007423356705325226 18.53758266710443 0.23368228646079525 0.16072832373068846 0.04560369871443765 0.5289887098890319 0.561191142564056 10.110707321557399 0.47288563693000685 0.3461951821826037 
h x y Vpinput Vpoutput Vs Ro Q An Bi CPx Ol Amf OPx Alb Ort  Sio2 tiO2 al2O3 fe2O3 feO mnO mgO caO na2O k2O h2O
3 107.37 141.03 6.38 6.535603768600243 3.7367507652538703 2.628724540972566 0.06642287178603597 0.0002644798121361219 0.005985041424473641 0.0033704920942530256 0.028598892500457104 0.008888340339751824 0.03715504931340371 0.7437964876641069 0.10551834506538171 67.34259489297983 0.044188216460650756 17.219054015008133 0.421001625952052 1.7568078648045504 0.07125375183617799 2.1465590436109427 0.6265823287712847 8.581365986760511 13.285625226194018 0.3663711072392562 
7 108.1 137.1 6.72 6.838129517040361 4.22814699712019 2.8264984387536907 0.5680884966121589 0.013599877642514725 0.014753463028038897 0.20485130469665547 0.05778396840479735 0.009530894076129082 0.008332654032034894 0.0002562427932143261 0.12280309871445633 79.32534750733336 0.1414990927234676 3.6536232567883946 0.6864564876758777 3.3573124774807654 0.10804678291321981 5.400762574207403 4.7902306307173355 0.5400607595970979 15.167884406101122 0.1433607925328186 
2 109.2 131.2 6.29 6.5102869469734115 3.672685378045344 2.5824006831518576 0.040485730196079935 0.0014034228514775 0.02484170490200821 0.018413907188991 0.0006386215690249091 0.0026134400056118845 0.0008652750973065103 0.8222388468579432 0.08849905133155682 67.2798514263378 0.0845229347255302 18.706386960081076 0.38220864885500416 0.6410795358037933 0.05156249769707024 0.6927057718014368 0.9007256463338397 9.397707034873841 11.384281657791577 0.39706097106561655 
7 110.3 125.3 6.72 6.5904416656762566 3.4642286751913294 2.8146919632253753 5.868997124700715e-06 2.1224588729461075e-05 0.6352565292542578 0.00024183735222276062 0.0001735197294326562 8.397496208603468e-05 0.032803370331547115 0.3314078176046889 5.857179910572996e-06 46.99124171101691 1.766418616357212 16.891732824365665 3.019004060240986 11.161001410486918 0.19844598032624422 7.132451446808303 0.8682425659789468 3.940942426207457 5.364410731953236 1.4529288519504444 
4 112.5 113.5 6.49 6.5425094222305376 3.334098767689397 2.9070057966600324 8.147616279359438e-05 0.023141206426029945 0.9296397309989055 7.815050239468704e-05 0.024386766384411982 1.7302186910746857e-05 6.561313276835655e-05 0.022552823893031204 3.6930312753972663e-05 37.18204087796779 2.5729721740322553 16.201314979352087 4.186455063861574 15.294084956921708 0.2566720761402102 10.672022585488948 1.4420665421733787 0.6543496358522597 7.652932799219504 1.9552667479970691 
3 113.23 109.57 6.43 6.260725100462238 3.7306636149285786 2.6905883362191294 0.2877930418990218 0.21225657818386792 0.04621006626248478 0.0227335644982834 0.0013304406510868446 0.041080062001793476 0.008485822624184968 0.003122747284265778 0.3769876765950111 67.71633695553453 0.19732947304382656 16.098466305085477 0.6354667315622321 1.7351783314679643 0.037927275742685077 1.3836006761467836 5.13663686055813 1.3940813290969702 46.54178499745813 0.45138439789042073 
4 113.97 105.63 6.49 6.673581050295957 3.956676017444645 3.1215922876281 0.010693984855804995 0.007425890016824439 0.01017500378380317 0.09049025673761575 0.03837129886476974 0.0046126603408248356 0.4527591960445433 0.14292637349930667 0.24254533585650706 55.444139768616964 0.18543295924223613 8.933051375181094 1.873587394527355 14.874286711671006 0.2881392842432679 9.97026368276267 2.7544049522862823 2.472381196574798 29.8761377423794 0.3300688220761166 
6 114.33 103.67 6.95 6.850331321852299 4.32618541503297 2.9046003080311458 0.6405436830784819 0.00019444744365328042 4.827232079909121e-05 0.003409063881937786 3.6268571229463876e-05 0.0007174775617272345 0.2729117063091206 0.007375633679052625 0.07476344715399806 82.9326923552723 0.0692750002065419 2.0403284455537913 0.91772087645695 8.019159981010397 0.13946605648699764 4.2763379357815765 0.389229741083546 0.3595991529540715 9.181111141481871 0.11490998394321936 
8 114.33 103.67 7.01 7.129572501041628 4.145088838636681 3.2511723461263875 0.08002865716454531 0.003917258927733242 0.2830906022103643 0.00012323720940379901 0.001320351994665274 0.0005348789087872764 0.5742179064157582 0.005229659860399506 0.05153744730834308 50.29747892721226 0.9232724174586722 6.683546287673954 3.1478967025936555 21.34863782011006 0.36485219363997384 11.869357759245332 0.9659860109634019 0.4386519450830856 8.701059669981257 0.7888281301328114 
0 114.7 101.7 6.57 6.728714681951543 3.8385136388494607 2.959441759279044 0.1760547066677678 0.0007579623861345634 0.4446118007010854 0.24131801187735236 0.0004255707761603557 0.007145530912224141 0.053999132452306864 0.0010838628448560045 0.07460342138211248 53.79690986115445 1.3484080934195204 9.287500541809283 2.749399446427026 11.027920793137568 0.2285516805990194 8.450784595871461 5.749252095659374 0.5978894885717142 12.806606207795266 1.0153119348869646 
8 114.7 101.7 7.01 6.970965041948852 3.858012263086091 3.0394937160134394 0.09644010213121812 0.004707287481324542 0.5694902818048393 0.03562303461989095 0.008817531968509646 0.08873509398091181 0.19269112214016676 0.0027851094013412537 0.0007104364717976263 46.33541949543926 1.7420368964466042 10.673780756610917 3.6170046017645667 16.26275347854929 0.28845267819946446 10.517363654688383 2.580413247748382 0.4682962750509037 4.851390061414098 1.505988808195434 
0 115.07 99.73 6.57 6.409518162239991 3.2649974248743665 2.912353269692151 1.2430920967301026e-05 3.330032949766851e-05 0.929472686469746 0.004431903596076102 5.086108698206366e-05 0.0014026533356044344 0.0284153311573679 0.036077020060235464 0.00010381304352305632 37.776408295104766 2.580686024924661 15.712671151510031 4.261946551356511 15.807532074233977 0.2619518876929828 10.109607875883116 1.1417145707920666 0.7979850238076428 7.6664391452355325 1.9573215042212557 
2 115.07 99.73 6.84 6.8390612215242115 4.187907017072584 2.917288156073636 0.44427357217931396 0.010994610229740458 0.050196462536394336 0.04143746734596067 0.043689238163184325 0.06997123502199205 0.19953267872058777 0.020612082975095994 0.11929265282773044 72.55054047096742 0.2914980926326504 5.050528573989456 1.3313332899067165 8.499241397616343 0.16972390477627744 6.693664679530119 2.1593896720422543 0.7894232104725822 15.087858497034174 0.4321268123835993 
4 115.8 95.8 6.44 6.407420795388337 3.2851165698366147 2.9135568454314233 0.018854378062969166 0.0033940876568042005 0.9338758941015518 0.0008432602820431639 0.0006788466100753615 0.0009390586438583373 0.02273894622232051 0.016930852735482175 0.0017446756848952835 38.32600736154631 2.5895464848606675 15.529452836637864 4.251144509568523 15.683749994866433 0.25833453487053676 10.044001485907904 1.1151253096707172 0.5907972837932464 7.894192068884348 1.9581744357960977 
2 115.8 95.8 6.62 6.749091649018478 4.23528673741377 2.911867288733045 0.555539638588914 0.008558390950267234 0.0024365546233184408 0.0012199671048701939 0.005228647907687868 0.0022413692966804354 0.28790243635529833 0.013968605940876948 0.12290438923208662 79.31755221880128 0.08154439222059615 3.4740482393669394 1.0003963984771855 8.575817906794265 0.15023568093568784 4.753267326743917 0.5627742866460632 0.5876828800197883 15.095048904072334 0.1522015904307083 
6 115.8 95.8 6.94 6.973323975908721 3.883281355467577 2.614449213559415 0.0605835005731894 0.0013341123071013627 0.055389371043558365 0.004365232666121494 0.03606320981065426 0.00396538897621342 0.0016632407476030843 0.8289845408759962 0.00765140299956247 66.45008684835828 0.16662082189010347 17.762995589302264 0.5126666665495789 1.5691849080681075 0.07229432719391166 2.407468407123158 0.6244229017668648 9.238684981136934 1.7518801745234005 0.44492534516811544 
8 116.17 93.83 6.53 6.565315219170361 3.7787765633644694 2.7145018785962036 0.10798971798313285 0.32651749088105025 0.06366835273231752 0.002106334063011138 0.0014256029694828382 0.09932199079591475 0.0036424299197326078 0.014486968236397292 0.3808411124189608 57.81424924801463 0.30850306124189564 21.281568037182637 0.9394551986415896 2.366749894815753 0.050325284281848646 1.8086502523049184 7.474693205799866 1.6819661305767601 47.21149739340236 0.7126578646618936 
8 116.17 93.83 6.74 6.706210555139365 4.361266271705731 2.663196391603652 0.8806039598343471 0.0005591770859149972 0.0005540960053668901 9.912460481363171e-05 1.8088315212632634e-05 0.01058253419617532 0.00666438669478057 0.08074053593598715 0.020178097327401667 95.66049435686672 0.01642479636329251 2.157450616980383 0.09135820147874263 0.32963307278430193 0.010279157320464244 0.22611566000020236 0.18050072017452004 0.9727956958713191 2.5149363556605464 0.07048622050227452 
4 116.53 91.87 6.42 6.275733362881293 3.5172400039222063 2.9040678386328924 0.0065422072527782866 2.3347173204783244e-05 0.28761557731649157 0.005092162929117888 0.00036296042116327446 0.4969366856623365 0.00026733163331831824 0.005813591167197334 0.19734613644439203 47.02243608735416 1.391402480366843 13.714703299871097 3.3551436364983283 10.475165639053134 0.2209491695943319 7.7676491369981 5.809222719505826 1.5441807277815514 26.83052709664744 2.088126867571426 
6 116.9 89.9 6.48 6.293304145841361 3.582624873399483 2.6908796784979194 0.00048774042559847336 0.35011140496629445 0.12390729403370881 0.0022033330272738364 0.0063321464626523724 0.01363449272006944 0.002548451298284869 0.041567456111734444 0.4592076809543833 53.38353915402619 0.37469256891843106 24.253418088754792 0.8985754566303172 2.387367649209156 0.04484403682300779 1.83168011840582 7.124081861542563 2.1258205146329634 57.24800298003463 0.6410124456903058 
4 116.9 89.9 6.66 6.733208437972742 3.6202461724485464 3.054740794762794 0.007260635868499826 0.00043935188229587513 0.7573179813788483 0.001602239417072768 0.00330786466681154 0.0034910368884897886 0.21941605391241026 3.5774367408479915e-05 0.00712906161816315 39.74309839538448 2.1523561941636964 12.691361791671598 4.113642127709847 18.67127114072816 0.31253997605156736 11.40772354657657 1.1009372269743096 0.38478460126947 7.120910978075049 1.654359396090796 
6 116.9 89.9 6.7 6.913141906603799 4.103764690179627 2.6747361913936576 0.38934608570313267 0.002567549161093454 0.08873793253663996 0.022621402776201997 0.005607598548959077 0.0011251412716681663 0.025043368728183114 0.4627910664158351 0.0021598548582864403 76.2690616539996 0.2645927830703042 10.931915685707656 0.6490205280871483 2.4618193498307845 0.06740326430319662 1.9133836040127252 0.8752105406723284 5.190567997886055 1.1979977981491088 0.3728109184253583 
8 117.27 87.93 6.27 6.387584903796326 3.6278269957078266 2.6922627925984988 6.024088304543762e-06 3.594804266378178e-08 0.05018348925920325 8.330381403692088e-06 4.151350533679077e-06 0.0034091827508200756 0.11445493649372032 0.7018809612105535 0.13005288851741822 63.274821485440725 0.17545449717804298 17.601155946423418 0.8066502901060587 4.199886056904265 0.10383659647607882 2.4487854394678252 0.5963949414001257 8.209861093866614 16.635379908717873 0.4533287988102873 
8 117.27 87.93 6.53 6.460347448893662 3.395657003439156 2.844080535493334 0.06715441857871175 8.130336393151714e-05 0.777711362850072 0.005782375604037708 0.000497703582554128 0.00239987007003851 2.0100336222578964e-05 0.14609627955823784 0.00025658605619393503 45.17155744793883 2.156470669344814 15.455669287620617 3.526349531529323 12.572852948395383 0.21370043019725202 8.168127000017735 1.044600753714041 1.9505751184848996 6.483373844139422 1.6773217307373136 
4 117.27 87.93 6.66 6.843293319360941 3.960012494282895 2.8713851893008333 0.007419171601030336 0.3120969189933655 0.0012369054579889328 0.04433449104774089 0.006590272448301562 0.017671684329297433 0.1974737578554674 0.05250152504633905 0.3606752732204689 54.25105369215211 0.10239298915985867 19.684930560852692 1.0587475942215727 6.540372079524271 0.12660449159544288 4.131217385684397 7.357602180313346 1.9449751945328735 44.22008672485285 0.4156494231664494 
3 117.63 85.97 6.33 6.269157604985478 3.3325818764965005 2.8874685138477147 0.04514556157154306 0.00520116751327277 0.7777005427054631 0.0385293995589351 0.002268881288597807 0.025750238983889128 0.00970591315875654 0.04004233234116069 0.055655962878381815 42.85819168038369 2.200002729786108 14.908339566896768 3.7183446329286394 13.459914894399502 0.23264921543343356 9.00092115120704 2.069659000751101 1.0048392476453594 13.233005664862487 1.7330069988909298 
8 117.63 85.97 6.53 6.6402201857912075 3.5973487288364425 2.683383371160843 0.012484960814424908 0.00024286511871172287 0.31689878880237987 0.018967103815458297 0.00026826007964053064 0.0007391591154582711 9.660600147854105e-05 0.628341702564976 0.021960553687471848 57.54439371224962 0.8881812821218356 18.160532538920872 1.6131831283284006 5.278503132424345 0.11840103341675509 3.630573010892827 1.0548354804689366 7.169063761203558 5.560473107453992 0.9033450883119855 
2 117.63 85.97 6.84 6.8482514660940685 3.7954497620965015 2.7083262880207792 0.0367474870372581 0.0024954491105608533 0.1368678183755743 0.0014211662646880265 0.00352800709231301 0.19476508589172398 0.0037436089972199557 0.580369409641567 0.040061967589094756 59.729164911488375 0.6155118853880825 16.7217952678946 1.5649479790966716 4.642008967321154 0.12205791563580576 3.5868741788681575 2.5917133349262373 6.905976224384147 6.40348510402938 1.073625115109853 
2 118.0 84.0 6.4 6.349382709097972 3.2313582741240148 2.903121008481765 0.0012698236852323587 0.009141451394198294 0.9467162985439586 3.4210573797299184e-05 0.00011807765588706521 0.001255334982867513 0.011728788670597902 0.018751356520559818 0.010984657972901195 37.41394634501988 2.6226566545138916 16.138554964180507 4.276654212549784 15.556998772267558 0.25582379220086937 9.976584411808513 1.217229869099014 0.6454589120394258 9.129938854227742 1.9887473726856477 
8 118.0 84.0 6.74 6.865083597850605 4.444053752892443 2.7204047014075905 0.8873505331556011 0.003742863499057187 0.0019279824011322088 0.03840141489227363 0.019948097915900565 0.0005762948920638027 0.025097778400934374 0.004646250077544844 0.018308784765492303 94.44387701536526 0.02905549465925229 0.7416285392540827 0.20620846568025114 1.4265705050940887 0.03602334443891947 1.7555997396620895 0.9322809741752889 0.14169395557044434 2.2648161489053624 0.031356559131378435 
4 118.0 84.0 6.88 7.042987495842658 3.888344919961616 3.1674842153531984 0.004306333578147214 0.0003048142084965869 0.6070643564316874 0.00021860209871260195 0.00012764160952783503 0.001952847689681949 0.385381841048099 0.0006017398911470222 4.182344450032824e-05 41.45166346166901 1.7743877029074575 10.387731336539384 3.9687029060830112 21.02795289570282 0.3542919238266169 12.25165861567326 1.0483587745172773 0.33339921483128576 5.039346407781995 1.3863677866718684 
4 118.37 82.03 6.44 6.309673064918254 3.749530832863442 2.624627425747757 0.30646313148093285 0.0002646748045918946 0.09106015024677562 0.0007284087902134919 0.0012950947103219056 0.008635166944338859 0.00021217985103730942 0.48026942620768553 0.11107176696410254 73.9710036097849 0.26611695272759983 13.336246685256214 0.5849993139138496 1.6043090514584402 0.049330397067962196 1.180164173721713 0.49253238803617144 5.704108492500675 14.544157322421665 0.4296376677824913 
8 118.37 82.03 6.74 6.9269103919922745 3.6398429100338694 2.9503051339546866 0.0010788030737952541 0.031205003296960743 0.7856141558971693 0.002714471960710751 0.13180509134772106 0.001319847847699435 0.01345883186602304 0.032455313135438806 0.00034848157448159195 38.194161229474254 2.18774383630876 14.452272654689331 3.7133184371572856 15.035053488658262 0.2778337312183999 14.13886423180107 1.5673922579022959 0.7269946028982115 6.5208341463007615 1.691659610110474 
4 118.37 82.03 6.88 7.020227327343748 4.0245351114645 3.052971050620345 6.200121747032777e-05 0.0002598766281370441 0.05731861487962058 0.4167575643999589 0.0014151567936214226 0.34701019311317216 0.005112613276622641 0.00031014382002828863 0.17175383587136858 50.3304994497324 0.7416469289532605 8.730715268734235 2.6571372132562026 8.972718332244256 0.26005928946800033 9.095929005492394 12.652553822425434 1.344663148054642 21.740858711948857 1.2213987219037181 
6 118.37 82.03 6.94 7.00964042010723 3.8998695414777784 2.6290695240711237 0.022365260752489433 0.011358866074430552 0.015013840123445253 0.0008468402812420034 0.004101329876024367 0.014000757533688428 0.051722339894087616 0.8676882940002747 0.01290247146431765 66.03031005147022 0.07607678304775611 18.512208425189826 0.5103438096550218 1.985803185524548 0.0753196989621277 1.426570648673124 0.8580567697614547 9.690985442589993 2.0914161474190935 0.42016190231217015 
8 118.73 80.07 6.74 6.934846211507934 4.110564275153521 3.345857578617999 1.6334629931887152e-06 8.361812119467902e-06 0.0935667782448236 0.00564257342391164 0.00015867097830516607 5.701869728370352e-07 0.7389114382061411 7.51614610672559e-05 0.1616348122236657 50.24852878080861 0.4416354979002483 5.790552217038834 2.87077919643774 23.153549933192206 0.3993642570792627 12.477023753594763 1.0163354011893837 0.6639901361558533 20.626793289997334 0.4779809754342393 
6 118.73 80.07 6.94 6.77201909666857 3.9503621193115985 2.9001226953461283 0.041236655635410555 0.0009049972875999412 0.000997929602840467 0.13934691675753963 0.3315359530906013 0.0019078239141687536 0.0008648378792135117 0.22710420685373542 0.25610067897889044 56.18815560976315 0.08628774866450595 9.963627739295811 0.7797951579779566 6.372665366867753 0.21560886673856758 16.297897055631676 3.3476957491282437 3.4135732497364732 31.453838433551127 0.2549196845998677 
2 119.47 76.13 6.4 6.583560962611691 3.3614863263587322 2.9101589231644747 9.473421119038273e-05 0.02410755184252119 0.914395935892299 1.0144166789953556e-05 0.03618642331418275 0.004280676954408339 0.0001390734116707269 0.0207458077814476 3.9652425490101044e-05 37.21172958598696 2.5366640978390023 16.002489417227423 4.147722406516791 15.278712551069594 0.25937332413748426 11.071342905429523 1.491532866463336 0.6363099895063925 7.5307656528181 1.9377785472818707 
0 119.47 76.13 6.59 6.538627112956262 3.3571384336077985 2.9152374274017583 0.02225717457002925 0.02426336021784114 0.9104463731879099 0.004472608063542756 0.001204127776493382 0.013179777661494536 0.024143973015667952 3.724095212948071e-07 3.2233097499803696e-05 38.320480695632575 2.541581007675323 15.656968697690068 4.2139674706521895 15.532797257081743 0.2571127046225288 10.006187285549135 1.6793170863500564 0.42221150604516616 7.496188433190905 1.9490263741504719 
4 119.47 76.13 6.88 6.8517394272574 3.618997777846968 2.9548338392035918 0.008855290381387744 0.00012683397073383243 0.6410256811769953 6.056300656587848e-05 0.001442664594448333 0.34130202990161984 0.004407571005726499 0.00013494720770438882 0.0026444187548181615 40.09301232276315 2.1802375563177803 13.894319512804906 4.256362847333156 14.411437442240922 0.26911904590979746 9.978462028270556 4.323502086002909 0.8017046209173471 5.815435381451037 2.3107445357604193 
3 119.83 74.17 6.3 6.437191801164338 4.25732740697045 2.646227040197898 0.9112021584295886 4.343160576396806e-06 0.0013745583234444968 7.92366550427235e-08 1.975951568931712e-06 0.0016668325403149762 1.7061897365038208e-07 1.227326234840356e-06 0.08574865441264304 96.74317258737142 0.0067123601819436916 1.6975567972176442 0.03368140087649832 0.04899373657140025 0.0011229078826116266 0.03622385301493693 0.06454168869016369 0.2612764329454318 10.499380868611413 0.036190845695351866 
8 119.83 74.17 6.54 6.49172204008221 3.799127320083454 2.9537790738803675 0.00013221182542619617 0.04073367882725512 0.01864093868126166 0.2073269733910428 0.3126912989504734 0.002939090493042707 0.007829091746584844 0.01237463190353935 0.3973320841813739 52.13272166847682 0.1654122893995181 10.241775630581746 1.0198759650651272 7.224890837966851 0.2290999873268041 16.577886309470184 5.5296786496485675 1.5365743953390907 48.789844820547124 0.28853758891071135 
8 119.83 74.17 6.75 6.757611031302562 3.5745169002228367 2.9620772169383827 0.011751652887725733 2.325985071191832e-05 0.7993412220213089 1.0094290868019319e-05 0.1682049032920974 0.003608007622176676 0.0007755295117705187 0.0005023645081987132 0.015782966015142168 37.99159440670635 2.225849682435833 13.235650086267675 3.756151283063638 15.4368432681749 0.2905170207239912 15.657809434858924 0.9621276413462128 0.4101742617078402 8.505071140944471 1.7068670175702325 
0 119.83 74.17 6.79 6.782864873151565 3.7725903748538068 2.96782101449617 0.17037343606709604 0.0005241536349229097 0.6043611255959354 0.00028709202826341577 0.0017548985528605327 0.07093079964151316 0.14660412569401388 0.0015227085511819339 0.0036416602342127643 49.77278976069707 1.7914318077036024 10.784664143332312 3.4626910196893737 14.837953277454194 0.25390372980595455 9.257196894452871 1.5578730004149672 0.41619530823129286 5.474630135106 1.5060806719521675 
6 120.2 72.2 6.71 6.89638073422167 4.041234271305056 2.619351971768401 0.325387378031856 0.0040485470172824094 0.06257198030513092 0.00010367182059252594 0.009095670834345164 0.00037072807627211825 7.2691220904195234e-06 0.5984129384535269 1.8163389034764722e-06 75.74013159418234 0.1771887373414507 13.148325265690326 0.43285835205651046 1.1473226261420133 0.047782882588024836 1.1509264041786553 0.4310110299529664 6.65593490453955 0.772444664895396 0.3568370422665239 
4 120.2 72.2 6.88 6.888136890962405 4.433903623218631 2.6832785532202514 0.8223495283574562 0.0001847702518222666 4.880539597916786e-05 0.032524786228146814 0.001582267383201556 5.551958072377043e-05 0.01997124032523773 0.11727406483361023 0.0060090176438222336 93.23283083265787 0.018803969940877702 2.5737806991349057 0.16931756551774924 0.9081048199406242 0.027189974980259088 0.7949098946565878 0.7684507973495188 1.3413988717012604 0.7908675124615155 0.056267866639124094 
6 120.2 72.2 6.94 6.8115673923652045 3.697640338784076 3.0318459382979164 0.000602237783210653 0.00010549994437049963 0.6548024833584943 0.22347151382500846 0.0057561084124654206 0.00025298329775327584 0.07599074234905201 0.002814029778158224 0.03620440125148712 41.557730875790355 1.9195260532185323 11.85746896290347 3.6864622325320404 14.877143718121832 0.2892413167878913 10.908981705440725 5.514242755793109 0.5713710081648107 9.834245391714205 1.4253267416899182 
0 120.93 68.27 6.6 6.828929859285955 4.536671160168744 2.649615500020223 0.9934647881870139 0.0013316805331428927 0.00011166584550065207 0.0007665474858296848 0.00040313503387056347 0.000511261560608203 0.0031812010026171455 7.427240715147079e-06 0.00022229311070181965 99.6580595896572 0.002056159670384576 0.06537560023528438 0.015663394638731735 0.11384826208684927 0.002229879550282278 0.08230133281752683 0.049934037827671966 0.0034829834217943835 0.02907282217900572 0.0035853169743262393 
3 121.67 64.33 6.12 6.296826482124241 3.450021987848125 2.916363626525368 0.012015279306285178 0.0009789613226850156 0.5915869427730776 0.016540611458473756 0.0007647536224762552 0.012968346017391089 0.12860108816513974 0.14366691682570107 0.09287710050877038 46.0685546040279 1.690845993367735 14.574457217895674 3.203642870858781 13.574983497254037 0.2366129614063607 8.483578946171642 1.3747982422445229 2.171742720809344 16.30482808765625 1.3925811551818295 
2 121.67 64.33 6.4 6.304237280323008 3.625756801356858 2.8394848257145853 0.1582096946304158 0.005689842190260795 0.36811625645776574 0.09463852546898702 0.09567992206127847 0.003965522714755494 0.00037481435108369966 0.10443182116848382 0.16889360095696915 56.03373638528372 1.069243577123895 11.736410002203828 2.0367373385178196 8.295424362616199 0.1804252226188203 9.210633988475871 2.712186255039761 1.898566902898002 23.738773992345358 0.9026641333851486 
4 121.67 64.33 6.68 6.613498391342983 3.846379815028801 2.9353433952467305 0.019149873613162827 0.04426643586960211 0.03231987200411356 0.347339880588625 0.003399516472415556 0.08941064395387513 0.057814609727829855 0.13903743035868477 0.2672617374116911 56.18202281728361 0.3536904588260529 11.781818062747991 1.5952977600370832 6.515629156248785 0.19008123048744585 6.493738733067685 9.407295447923886 2.754085592907377 33.110770685668605 0.5458572647913474 
8 121.67 64.33 6.97 7.078538973713831 3.9100525630008023 2.597598644439518 0.009261012863047997 0.001872257191650182 0.0030999508189435386 0.002215915902761958 0.05286316705982239 0.00011188707548750879 0.001174873630021531 0.928785910827513 0.000615024630751842 66.0850330012807 0.017983086114973224 18.766928765963673 0.2964909235080456 0.904075421420523 0.06885038088809478 2.549064016861048 0.5412637812176384 10.295413529334597 0.5028030262927856 0.3629108960870397 
4 122.03 62.37 6.68 6.709112500245363 3.572010507136481 2.9492715009284383 0.04746093396954449 0.0026836316970573677 0.7677682955054703 0.003816386253251279 0.07417818801353993 0.00015382041807906 0.059379499565865225 0.03958840886862581 0.004970835708566529 41.68304956224938 2.1442216178031086 13.43211526271586 3.7130482740096507 15.215960377414104 0.2695569019006824 12.144080467337922 1.055136456388541 0.7966712059643607 6.941611438038852 1.6451460151527157 
6 122.03 62.37 6.73 6.553324844962516 3.660678898216579 2.563710920693932 0.0006844113144227601 0.005886241399122174 6.2238285949085044e-06 0.0010097302221773311 0.0001209062340814816 1.7003014740552826e-05 0.005141956142011091 0.9079447772314059 0.07918875061344383 66.9746486278663 0.007236135571795516 19.94765685673152 0.25502717787021795 0.168682710113789 0.04411603497592677 0.25801936460849595 0.6019652836118042 10.296535796872744 10.076429235875516 0.36813168812170177 
4 122.03 62.37 6.89 6.905217296970953 3.9157342641790427 2.5691335776559017 0.13541443373112533 0.0005090866156879986 5.493455718570364e-05 7.950875475865883e-06 6.192968413277292e-06 5.265039164947455e-07 2.8929101806567856e-05 0.8569175288999875 0.0070604167464012515 71.83817855275828 0.004536682893997706 17.33035653332531 0.2043573527914252 0.002530868618765776 0.03861935527134909 0.14762981549517393 0.4134815745384732 9.50963915132916 1.232302802704115 0.32081933352096104 
0 122.4 60.4 6.82 6.916129044901778 4.104811030855646 2.5964979664058823 0.353279172545496 0.001012612594903635 0.0009049704215700442 0.0002613711597105049 0.0013136145666551846 7.72731703054697e-05 0.010129038400611775 0.6293071890751258 0.003714758065621536 78.66871452918484 0.008447936275820776 12.752677543939553 0.18890888180913865 0.3338789882103575 0.0344005503318558 0.3346874286440291 0.33216994095937147 6.98229931572711 0.7337060859138596 0.24085078470882212 
2 122.767 58.433 6.67 6.77131520592804 3.828895958272701 2.7177009796189897 0.0011660527925486117 0.004152168231593356 0.05614090300456386 0.0011374558310295753 0.1392658086296695 0.005624759251066378 0.03916579494475229 0.6446899000038645 0.10865715731091193 60.516661400722924 0.18535976773023205 16.23442179343392 0.7239512319664493 4.233582109442823 0.13134000599982895 7.462822915356778 0.6699312199885538 7.522288089445494 14.042029722808543 0.4478919302020767 
0 123.133 56.467 6.64 6.822975720276271 3.480902775903799 2.8972023732513246 0.002251451974759888 0.08671262631349276 0.8914717209372497 0.0009733330454926648 0.015506754719382934 0.0007506761487278464 0.0001735575660173247 0.0020312085911223777 0.0001286707037545132 37.18696879013745 2.4696024814899262 17.43771522511582 4.034993854834462 14.568946609353125 0.24211872005163781 9.912846282565084 2.601814538535053 0.45002740833055616 7.349681685885454 1.9006294978722167 
0 123.133 56.467 6.83 6.648268497987646 3.7603653452795283 2.6477646357507525 0.0032415628948324372 0.019102092658816096 0.00012744314846136376 0.12489884504602027 0.00016068322505701836 0.0034353959592330736 0.00024950018467081894 0.7304378683917206 0.11834660849118828 64.54341905496443 0.05988180995324296 17.902684394277532 0.5055922468151555 1.210410079562984 0.07694551730737478 1.698367165584627 3.433527259674671 8.540556933785188 14.803276986040233 0.34524566514174126 
