8 115.43 97.77 7.0 4.946390375228207 3.0696852974752975 2.622646514851063
1 115.8 95.8 6.23 8.380192628345787 4.834568045723384 3.1056007697147603
2 115.8 95.8 6.32 7.32169174766022 4.4301113167152275 3.0266551211641395
3 115.8 95.8 6.38 8.381025363107021 4.526861422267815 2.6854251048652977
4 115.8 95.8 6.45 7.387029930892263 4.35464895614527 3.374510829791224
5 115.8 95.8 6.07 6.8912470675505775 4.220433030478781 2.623784647352776
6 115.8 95.8 6.15 6.963382621817293 3.83652101033123 2.5651611484613097
8 115.8 95.8 6.27 4.768689715485103 2.8029504955995788 2.7030291291569224
0 115.8 95.8 6.33 8.086743220983875 4.531155448452418 3.1548714961001036
2 115.8 95.8 6.39 7.562429782664546 4.397071791657943 2.9001739997544025
4 115.8 95.8 6.44 8.240709928947574 4.732749552312624 3.0060049488621092
6 115.8 95.8 6.48 7.6798005065055195 4.490470658764622 3.4138601142550957
8 115.8 95.8 6.53 6.835900271678529 3.6574701619845325 3.003031114615992
0 115.8 95.8 6.57 7.650527931700334 4.2516695047494695 3.073393120934368
2 115.8 95.8 6.62 7.822759314396974 4.568433989086095 2.917661571191758
4 115.8 95.8 6.66 8.558476278879752 4.8255083418926406 3.244238909112369
6 115.8 95.8 6.7 9.218224826966079 4.973736252666435 2.9046477414465266
8 115.8 95.8 6.74 7.089916423388298 4.243522080793093 2.6581132888261925
0 115.8 95.8 6.78 4.966777182127514 2.9300094337027884 2.667800439687944
2 115.8 95.8 6.84 6.8424082014428835 3.996946425216096 3.038357776722494
4 115.8 95.8 6.88 9.423859994241484 5.165969065778174 2.8201211304086473
6 115.8 95.8 6.94 8.26282311191638 4.6493835185216135 3.133951092390021
8 115.8 95.8 7.0 7.719957717107302 4.635555088429081 3.049724561506578
1 116.17 93.83 6.23 6.897496891700693 4.219654592674679 2.65097820753379
2 116.17 93.83 6.31 7.797176731231546 4.361438899826234 3.0346479714921255
3 116.17 93.83 6.36 7.460273046220596 4.584163743251164 3.1031200430655415
4 116.17 93.83 6.44 6.048613481724548 3.560342767314527 2.870120771896139
5 116.17 93.83 6.07 7.930947480447562 4.6272400444493025 3.4967667718441304
6 116.17 93.83 6.15 7.6998907771642555 4.454432714301469 2.7223946025368897
8 116.17 93.83 6.27 7.77117004778988 4.553427806540441 3.3615801174897544
0 116.17 93.83 6.34 8.137341325334031 4.590588113886344 3.2338129992054276
2 116.17 93.83 6.39 7.99288629576999 4.47050298636418 3.142897213939728
4 116.17 93.83 6.44 4.355026330386903 2.567793423430137 2.577390531676983
6 116.17 93.83 6.48 7.9421667492812835 4.703850992896201 3.0267144314929717
8 116.17 93.83 6.53 7.40715375801929 4.042043498843576 2.9036814510112996
0 116.17 93.83 6.57 8.524137100881292 4.730255470746891 2.93644058750235
2 116.17 93.83 6.62 8.082195724427406 4.5556372168141985 2.954786971601088
4 116.17 93.83 6.66 6.219842909517726 3.4931648679587535 2.8821602747246624
6 116.17 93.83 6.7 4.61939354342689 2.757878252095306 2.7144896575154434
8 116.17 93.83 6.74 6.578799452420365 4.01227614316444 2.769222469441925
0 116.17 93.83 6.78 7.811406583741609 4.382614745445947 3.0972187533804614
2 116.17 93.83 6.84 7.953269332154906 4.489025787293132 3.1275108286914817
4 116.17 93.83 6.88 6.37729404749061 3.235911094814942 2.912556604387564
6 116.17 93.83 6.94 7.729494987883444 4.20577520958928 2.5943366516806745
8 116.17 93.83 7.0 7.696814497866236 4.062962458890676 2.8372316027440045
1 116.53 91.87 6.22 9.955425189005254 5.289885004596808 2.8276026802096066
2 116.53 91.87 6.3 7.4101647269126 4.199402562109197 2.895630604737032
3 116.53 91.87 6.35 8.263522458530044 4.506668769007943 2.9876291417793355
4 116.53 91.87 6.42 8.490093799004528 4.7871730507442365 3.167549022453009
5 116.53 91.87 6.07 9.377409822567632 5.093002522715112 2.9581322978041564
6 116.53 91.87 6.15 8.256318490047363 4.729368858815108 3.1338888231483994
8 116.53 91.87 6.27 7.4606148949938635 4.127773100459641 2.9879083124931425
0 116.53 91.87 6.34 7.583759050777075 4.14040792688149 3.0621307270959375
2 116.53 91.87 6.39 5.189174752465587 3.140500667565697 2.6615448079729056
4 116.53 91.87 6.44 7.043865409771632 3.7954915046894797 2.815664946683227
6 116.53 91.87 6.48 6.656295071040243 3.9310092503310807 2.9486769225096605
8 116.53 91.87 6.53 7.05914223037916 4.048725517722531 3.199017568906441
0 116.53 91.87 6.57 7.486418620349701 4.332909745097531 2.7382989568228058
2 116.53 91.87 6.62 7.913933414746342 4.648034603827769 3.5628178608823164
4 116.53 91.87 6.66 7.445323109913684 4.420467539334675 3.404672529595344
6 116.53 91.87 6.7 7.83073539814519 4.62672063033084 2.9938810669575124
8 116.53 91.87 6.74 7.7204939557084575 4.241230721133798 3.0542326561239515
0 116.53 91.87 6.78 4.348241987640513 2.5933807160120055 2.5578538955269527
2 116.53 91.87 6.84 6.020520233453183 3.7739317841180977 2.8609003718512453
4 116.53 91.87 6.88 8.208204200006177 4.748007275737466 3.484668974896057
6 116.53 91.87 6.94 7.793349950807797 4.550824222035836 3.4244674652798004
8 116.53 91.87 7.0 7.31013466569322 4.016331374141833 2.993460601532296
1 116.9 89.9 6.21 7.911386461681324 4.470367286794779 3.1280500290776287
2 116.9 89.9 6.29 7.428495736603708 4.230882006028424 2.914598089078081
3 116.9 89.9 6.34 6.63558041346576 3.8558502564565478 2.948062936253925
4 116.9 89.9 6.39 7.699166741170787 4.307754053493037 3.0434140072978044
5 116.9 89.9 6.09 7.798423935194278 4.590947677294374 2.858031993392816
6 116.9 89.9 6.16 6.511660577479441 3.869048988069134 3.09999430609916
8 116.9 89.9 6.27 9.50251946461515 5.109487680473337 2.864298139442719
0 116.9 89.9 6.34 4.271845653035773 2.542717597954055 2.5560103275193056
2 116.9 89.9 6.4 5.716464687484649 3.56622628506136 2.6735227879478405
4 116.9 89.9 6.44 6.3041186418805975 3.8972695415436616 2.767737617892026
6 116.9 89.9 6.48 6.647971015537478 3.4463479337195917 2.82172994782495
8 116.9 89.9 6.53 7.893182437855416 4.58901829853225 3.3772710228066014
0 116.9 89.9 6.57 7.243940362145711 4.413246591039272 2.8544545344391943
2 116.9 89.9 6.62 6.773735047306313 4.167410684150299 2.818714190204169
4 116.9 89.9 6.66 8.279298421323858 4.695021444473205 3.2769414936653525
6 116.9 89.9 6.7 4.705950730707747 2.8472115685056756 2.6735444539793902
8 116.9 89.9 6.74 10.091360149456262 5.41236115721176 2.8037556373342536
0 116.9 89.9 6.78 8.41548594167842 4.782263730208433 3.2123978819744083
2 116.9 89.9 6.84 7.179383868847262 4.0347700839086755 2.991720917475296
4 116.9 89.9 6.88 6.490924408056504 3.8405249779641686 2.685325810804774
6 116.9 89.9 6.94 6.333012825263697 3.509009835395247 2.7342517869332346
8 116.9 89.9 7.0 8.880202780914049 4.954011866471788 3.1294038948450633
1 117.27 87.93 6.2 7.436847875703822 4.040998568730514 3.013629428798033
2 117.27 87.93 6.28 7.055353483772777 4.534843832319143 2.728804338506944
3 117.27 87.93 6.34 6.389300224769267 3.27726577466054 2.9020374449935518
4 117.27 87.93 6.37 8.021118839428544 4.623934264252937 3.097259298178326
5 117.27 87.93 6.09 4.973172995153057 2.9028348740980086 2.572637038507564
6 117.27 87.93 6.16 7.109192733622637 4.037096694024689 2.679790040148262
8 117.27 87.93 6.27 6.915970953918796 3.798039147772714 2.569599225331482
0 117.27 87.93 6.34 6.009320947092064 3.773848135262186 2.8305243494857417
2 117.27 87.93 6.4 6.425099545841611 3.8514040429201635 2.6361310079127156
4 117.27 87.93 6.44 7.752769074650178 4.533560054704325 3.172172959588635
6 117.27 87.93 6.48 8.12972627180925 4.680876501430562 3.389199257068141
8 117.27 87.93 6.53 8.362322905921289 4.692020521369485 3.089899628274911
0 117.27 87.93 6.57 6.673821604892424 3.4728310253038734 2.9023335312019465
2 117.27 87.93 6.62 8.976939719466577 5.005690236431535 3.120314502437838
4 117.27 87.93 6.66 7.972713031946638 4.722598318539479 2.81553543275161
6 117.27 87.93 6.7 7.375903271108374 4.073166839839524 2.641401053036614
8 117.27 87.93 6.74 6.4660349245419635 3.5469103088503635 2.63623206557302
0 117.27 87.93 6.78 7.759484751853898 4.521432422404515 3.464780872092915
2 117.27 87.93 6.84 8.260546572234176 4.7552785610700505 3.444662070608806
4 117.27 87.93 6.88 6.5161653974536105 3.6209050031878953 2.9306437666682017
6 117.27 87.93 6.94 8.629582217837577 4.71211263553132 2.7367507926539725
8 117.27 87.93 7.0 7.347287470581583 4.261889340847228 3.1010356532622163
1 117.63 85.97 6.2 4.599627078278631 2.7289653184451197 2.627154213163518
2 117.63 85.97 6.27 6.814610424084032 3.729262086993594 2.902942293489032
3 117.63 85.97 6.33 6.957386115325108 4.109294996102009 3.010720950538566
4 117.63 85.97 6.35 7.773895898044069 4.558897886083645 3.480437772636684
5 117.63 85.97 6.1 7.222819734974166 3.923935593793048 2.798614239563502
6 117.63 85.97 6.16 9.209636224172787 5.09251894146601 3.1099941498823105
8 117.63 85.97 6.27 4.407221099042437 2.578148000053924 2.6230091609117165
0 117.63 85.97 6.34 6.683286414747356 3.6732499591472947 2.933203028879686
2 117.63 85.97 6.4 10.182205034147076 5.475264781645292 2.766770029264607
4 117.63 85.97 6.44 7.933426586777561 4.666735923171347 3.4829871484920747
6 117.63 85.97 6.48 7.5049480647744655 4.153793216972104 2.707019960285257
8 117.63 85.97 6.53 6.902776190140898 3.650696639938686 2.979328288594978
0 117.63 85.97 6.57 9.207324726532097 4.841644764184589 2.82240130277917
2 117.63 85.97 6.62 6.91584873540094 4.052739055896486 2.6422039883064743
4 117.63 85.97 6.66 9.7125995123436 5.2319901313595 2.8458271894614904
6 117.63 85.97 6.7 8.095756336333332 4.576184328504219 3.139803409030124
8 117.63 85.97 6.74 7.4532830708188165 4.574624257362718 2.905843064258327
0 117.63 85.97 6.78 6.944140658123353 3.9352258907753233 2.7124646142089546
2 117.63 85.97 6.84 7.050647019861761 3.91924786469772 2.590266163740808
4 117.63 85.97 6.88 7.5515023529294965 4.2610803539063085 2.8846617130476577
6 117.63 85.97 6.94 4.988351499086359 2.9631210866018267 2.7067632991290687
8 117.63 85.97 7.0 5.586781862557007 3.252102000667921 2.8231286568449985
1 118.0 84.0 6.2 6.838473587574646 4.243306202256671 2.6211269799822254
2 118.0 84.0 6.26 8.208888407790587 4.583650801045226 3.186452072015259
3 118.0 84.0 6.32 6.1401338337971865 3.511238504100221 2.7544653308798326
4 118.0 84.0 6.1 6.821385198617146 3.5883579458564925 2.9231661439198735
6 118.0 84.0 6.16 8.250263875596444 4.669709987772733 3.2571382131846187
8 118.0 84.0 6.27 8.189782181940094 4.696452722965101 3.2458224613189843
0 118.0 84.0 6.35 10.230175991708709 5.476084236960071 2.8513957046561225
2 118.0 84.0 6.4 7.954110236761771 4.605576526831098 3.363421719595175
4 118.0 84.0 6.44 7.707045892450507 4.473316211657157 3.283573775953966
6 118.0 84.0 6.48 5.403571113628663 3.216111475899584 2.918104096132259
8 118.0 84.0 6.53 8.340311004424183 4.692530611516554 3.07517440025643
0 118.0 84.0 6.57 6.1985913374355075 3.2191814433981243 2.8781571116937563
2 118.0 84.0 6.62 8.785593548636113 4.739912317282872 2.9204086981442376
4 118.0 84.0 6.66 7.78710124873636 4.5205348064459425 3.3622393045460806
6 118.0 84.0 6.7 9.33778207419058 5.045474983245671 2.8319190408591837
8 118.0 84.0 6.74 7.3249800725246805 4.195077500170746 3.008443818360215
0 118.0 84.0 6.78 8.854635988742707 4.971132443971877 3.1670560669627488
2 118.0 84.0 6.84 5.783027160859502 3.2717172489729243 2.845669892930046
4 118.0 84.0 6.88 5.576414102678293 3.313493047912263 2.8545210662506113
6 118.0 84.0 6.94 8.374264116506206 4.656919735599685 3.0736643655652673
8 118.0 84.0 6.99 6.33783878165835 3.5739915468078163 2.864321794337975
1 118.37 82.03 6.19 7.818202739047582 4.3984205385633155 3.0610996257434704
2 118.37 82.03 6.25 5.7721313544253015 3.053787818053552 2.8673837837242715
3 118.37 82.03 6.32 6.086023144446397 3.563790548870426 2.8294985692690604
4 118.37 82.03 6.1 8.354664086784938 4.704371118636516 3.1693644457488035
6 118.37 82.03 6.16 8.531647678830424 4.776530139308835 3.1914041064137315
8 118.37 82.03 6.27 7.8530355070086255 4.325822232348399 2.756947049426492
0 118.37 82.03 6.34 8.126463526267807 4.677970581834661 3.0728549453984373
2 118.37 82.03 6.4 7.5276950456716465 4.563052933851977 3.0056647648512613
4 118.37 82.03 6.44 6.991859440304967 4.283793750042222 2.8378077064412506
6 118.37 82.03 6.48 7.961362052911694 4.669936170834393 3.082863841595016
8 118.37 82.03 6.53 8.061552920249264 4.64055095103591 3.332848254727114
0 118.37 82.03 6.57 4.656435588604358 2.76755815511763 2.6333455567860438
2 118.37 82.03 6.62 10.4610270757133 5.557354876974521 2.7736119494994043
4 118.37 82.03 6.66 6.426202380189346 4.203925652605672 2.6607524873777737
6 118.37 82.03 6.7 8.693195979293144 4.848892598670444 3.1830563142863135
8 118.37 82.03 6.74 8.056646638321661 4.549677487036103 3.107732434580595
0 118.37 82.03 6.78 6.615877999154274 4.053786439825999 2.741043351214837
2 118.37 82.03 6.84 6.807755215545337 4.521697825825075 2.6509728451244343
4 118.37 82.03 6.88 8.28629370241663 4.697114019121478 3.2760472688057334
6 118.37 82.03 6.94 7.103416028025616 3.871621380572865 3.017140075622916
8 118.37 82.03 6.99 7.262145472829784 4.395873126172685 2.8316991534574663
1 118.73 80.07 6.19 7.2539955145666974 3.738403618985781 2.8949512063926903
2 118.73 80.07 6.25 7.786927408787322 4.633520974875304 3.408065827081795
3 118.73 80.07 6.31 7.647807016913382 4.228569529285934 2.935284635908578
4 118.73 80.07 6.33 9.930195282976728 5.36808050170236 2.900170165472577
5 118.73 80.07 6.1 6.143171670841634 3.8801016446373975 2.774827859821472
6 118.73 80.07 6.16 7.930256687075216 4.66324293322261 2.9768710448486937
8 118.73 80.07 6.27 7.640277013341942 4.245958389462046 3.0163066201404627
0 118.73 80.07 6.34 7.57407335120585 4.291846687543906 3.088888665158239
2 118.73 80.07 6.4 8.029762776991443 4.496257648661112 3.0769391451704076
4 118.73 80.07 6.44 6.872774714627035 4.504421039491884 2.6986339694979504
6 118.73 80.07 6.49 7.884737085242001 4.6133143252976785 3.5054322472467803
8 118.73 80.07 6.53 8.696013955755392 4.876211633717312 3.208729975772349
0 118.73 80.07 6.57 7.951621669551599 4.376201529047803 3.080678314906571
2 118.73 80.07 6.62 8.386638777086644 4.570812351993859 2.707777825357548
4 118.73 80.07 6.66 6.897012343340445 3.820858207221146 2.954552214769159
6 118.73 80.07 6.7 4.964160574221365 2.7742333480782415 2.7689407415421963
8 118.73 80.07 6.74 7.589363712349257 4.25733583758623 3.074770094326977
0 118.73 80.07 6.78 7.3240613161170485 4.2476487979096555 2.9410654612515974
2 118.73 80.07 6.84 4.20410037609431 2.4818337333482776 2.553447584120038
4 118.73 80.07 6.86 7.997938485757964 4.600574051219233 3.2635402788236454
6 118.73 80.07 6.94 7.566217330138188 4.448143653486875 3.4515621204942617
8 118.73 80.07 6.99 6.114666380825803 3.467851092405658 2.610258209787345
1 119.1 78.1 6.18 6.708973475443942 3.586408239834455 2.954561071645477
2 119.1 78.1 6.25 7.292650343505719 3.9961097052923487 2.9946237845917647
3 119.1 78.1 6.31 7.35723154254439 4.228437658812181 2.8947859355709635
4 119.1 78.1 6.33 8.731496404926492 4.9161026433827235 3.2103924872462843
5 119.1 78.1 6.1 7.871314059492763 4.300377728958131 2.787171450073213
6 119.1 78.1 6.15 8.238991673134246 4.547282929855131 3.090931779342857
8 119.1 78.1 6.26 6.034365496791562 3.751084870378053 2.694153495736055
0 119.1 78.1 6.34 6.596499191730089 3.498555706036711 2.896945426936958
2 119.1 78.1 6.4 9.10078280084296 5.007041734534639 3.0029809717892846
4 119.1 78.1 6.45 6.269037942773661 3.186651234031564 2.905918654844541
6 119.1 78.1 6.5 5.98846970298286 3.4798690606818994 2.771450698962603
8 119.1 78.1 6.54 7.57620183715925 4.239941420929475 3.0420775104977764
0 119.1 78.1 6.59 7.637982815916167 4.598577315247091 2.986409500562397
2 119.1 78.1 6.63 8.807346275063368 4.980150222588639 3.254740039031665
4 119.1 78.1 6.67 9.339180578766944 5.0108385065026155 2.801806156654476
6 119.1 78.1 6.71 7.785987185843114 4.420570238010002 3.229868116112617
8 119.1 78.1 6.75 5.220819335704072 2.941189080196599 2.7886392700120117
0 119.1 78.1 6.79 6.1499856576495775 3.487297281969497 2.8768057020515982
2 119.1 78.1 6.84 9.098479816946146 5.019315653217954 3.1061446171493845
4 119.1 78.1 6.88 7.794862257087673 4.280997550273788 2.7217842487650774
6 119.1 78.1 6.93 9.461753106303618 5.204701832253603 3.0708950730703335
8 119.1 78.1 6.98 6.39297889018723 3.7244985810183158 2.95700748579408
1 119.47 76.13 6.18 6.919369313993335 3.8476597749677235 2.6043734252369917
2 119.47 76.13 6.25 9.08191184184947 5.059870330077355 3.1691723369970184
3 119.47 76.13 6.31 8.162875037800742 4.581624845942729 2.985446635909625
4 119.47 76.13 6.33 5.900485644991943 3.5649072019776615 3.098679494881137
5 119.47 76.13 6.1 9.237185192480798 4.961792469872857 2.907774799950398
6 119.47 76.13 6.15 8.853079484916474 4.932856485689324 3.113759583202819
8 119.47 76.13 6.26 5.008889916868963 2.927963546809051 2.7226580904604663
0 119.47 76.13 6.34 6.86454563093531 3.8354842842672885 2.9374028299233093
2 119.47 76.13 6.4 9.903122872008131 5.362645552741268 2.93970609335647
4 119.47 76.13 6.45 8.083691296480737 4.638679825910727 3.177047028563251
6 119.47 76.13 6.5 6.570814228051676 3.516347932582796 2.900345648201112
8 119.47 76.13 6.54 6.064729548166146 3.2112440020188733 2.869044943974264
0 119.47 76.13 6.59 10.233858556729984 5.4138163773225925 2.7841131175448752
2 119.47 76.13 6.63 8.507617975357627 4.725320793121115 2.745211304033461
4 119.47 76.13 6.67 7.521071663302821 4.3381413980468455 3.250596154571247
6 119.47 76.13 6.71 5.49606440937431 3.1673467023780275 2.5827243857697595
8 119.47 76.13 6.75 7.2606854820947335 4.141412227348014 3.0158958864823857
0 119.47 76.13 6.79 9.60199915976338 5.131762236093558 2.8106775549776044
2 119.47 76.13 6.84 7.005212944592395 3.857199822722877 2.5748210626307735
4 119.47 76.13 6.88 9.167609414662142 5.055671425788691 3.0378000472327424
6 119.47 76.13 6.93 7.3342098115002905 4.469268939810486 2.965904453666961
8 119.47 76.13 6.98 7.310868303499789 4.071705578914542 3.1902667621303364
1 119.83 74.17 6.18 7.119337119887286 3.934929730193162 2.6106507836216504
2 119.83 74.17 6.25 8.203728598435843 4.579563186132204 2.9904190207063133
3 119.83 74.17 6.3 5.9182244287674886 3.519373243969937 2.6599162795486717
4 119.83 74.17 6.33 6.994958706357687 4.003541053085461 3.0032937181103767
5 119.83 74.17 6.1 7.667585315416758 4.462111818688269 3.324573354404933
6 119.83 74.17 6.2 7.560642212868187 4.291854274695013 2.7897004765152755
8 119.83 74.17 6.27 7.921155324317203 4.185281129387611 2.902636325442938
0 119.83 74.17 6.34 7.5881608938684835 4.551795063404919 2.7270136204393927
2 119.83 74.17 6.4 8.874557663123712 4.914091619328412 3.1266641101608443
4 119.83 74.17 6.45 6.395383228817822 3.2486774667234477 2.908590870911926
6 119.83 74.17 6.5 7.043219749776964 3.7557788271927213 3.014931206988043
8 119.83 74.17 6.54 10.040590312248867 5.403887081363309 2.8402856662379476
0 119.83 74.17 6.59 7.782132904111667 4.427104581038949 3.0422121429817985
2 119.83 74.17 6.63 7.441721569937757 4.095079543841501 2.999318149473002
4 119.83 74.17 6.67 8.663461973159569 4.834809172208266 3.1298417392631346
6 119.83 74.17 6.71 7.749452033773167 4.279324780202886 3.042597249737178
8 119.83 74.17 6.75 7.286514822371614 4.13914593989507 2.9292863425987945
0 119.83 74.17 6.79 6.950045029492492 3.875408539076108 2.72518966302208
2 119.83 74.17 6.84 7.148340311112982 3.962040658774785 2.6268836955582904
4 119.83 74.17 6.88 7.168108320418594 3.9490969395380007 3.0085678488444048
6 119.83 74.17 6.93 7.671277776966245 4.346034618905206 2.930017228178363
8 119.83 74.17 6.98 8.949492040356628 4.736499712441321 2.8494576465222505
1 120.2 72.2 5.96 8.275116770346862 4.550756926106667 3.003576397611985
2 120.2 72.2 6.04 6.641747005748312 3.4778637770521974 2.8024863249772265
3 120.2 72.2 6.12 7.431294153072107 4.258838598560577 3.09628372689086
4 120.2 72.2 6.19 8.237715717460935 4.657491985360223 3.22870170979829
5 120.2 72.2 6.12 7.297720055904136 3.8943898900561895 3.0132221174430107
6 120.2 72.2 6.22 4.855559293123684 2.8339044051411144 2.57504064282841
8 120.2 72.2 6.28 6.497240968879789 3.6176904892769284 2.930872633996962
0 120.2 72.2 6.34 7.379459961981148 4.144811877404229 2.705565545101912
2 120.2 72.2 6.4 6.898883660783264 3.754573522798821 2.695366463059742
4 120.2 72.2 6.46 5.915494577746569 3.434175940509016 2.8530032099227327
6 120.2 72.2 6.51 7.558909096501119 4.642149245025234 2.7691721863062
8 120.2 72.2 6.55 8.164952095943933 4.642912675029123 3.3083511725931047
0 120.2 72.2 6.59 6.955705575067759 3.926287194413118 2.9553990286292935
2 120.2 72.2 6.63 8.394076011425131 4.791651080437489 3.217006493152118
4 120.2 72.2 6.67 5.279712422271517 3.1410154143604854 2.7610109314887867
6 120.2 72.2 6.71 7.868409778273548 4.452747424550053 3.0547098311318086
8 120.2 72.2 6.76 8.29984499001992 4.709017664614239 3.276331004451802
0 120.2 72.2 6.8 4.707523018438861 2.7686232510757987 2.592672874618075
2 120.2 72.2 6.84 6.541729970959024 3.960546013639426 2.770707964498371
4 120.2 72.2 6.88 7.075595288908883 4.453477727109714 2.7816740519848198
6 120.2 72.2 6.94 8.429701590455288 4.689548107327993 3.1690630678686293
8 120.2 72.2 6.98 7.331298135807499 4.100790676578466 2.9818783700757985
1 120.57 70.23 5.96 7.136885559080881 4.313590491409259 2.9813363756102262
2 120.57 70.23 6.04 7.921066179233774 4.5537329942445135 3.1374284053762214
3 120.57 70.23 6.12 7.443914713893227 4.615659987087636 2.9491108164029276
4 120.57 70.23 6.19 8.127269184585197 4.589775413849497 3.146444524645915
5 120.57 70.23 6.12 6.769020012460335 3.9867878502201606 3.0464696986782753
6 120.57 70.23 6.21 7.160872338458061 3.976776685719935 3.159269323192584
8 120.57 70.23 6.27 8.546574801576162 4.816400906726965 3.1694672858532407
0 120.57 70.23 6.34 7.727250316091353 4.537015395346812 2.9360928886083917
2 120.57 70.23 6.4 7.69392334075879 4.501932594131137 3.398760662634358
4 120.57 70.23 6.46 7.856471528472622 4.395672872843979 2.882230613382422
6 120.57 70.23 6.52 6.403482040417411 3.5705179844803037 2.757767291537454
8 120.57 70.23 6.56 6.619772404107317 3.8559281665547105 2.9484741888091155
0 120.57 70.23 6.59 7.921811124100933 4.761707550919498 2.844193177176693
2 120.57 70.23 6.64 8.104568022139462 4.581158119549654 3.14398073318227
4 120.57 70.23 6.68 6.971868803342543 3.9473893661594346 2.7343357466712885
6 120.57 70.23 6.72 8.670314897264932 4.87647697380302 3.2250958840412043
8 120.57 70.23 6.76 7.508526671375494 4.163927668487351 3.021448068477508
0 120.57 70.23 6.8 7.039379771723806 4.563270934718487 2.7059623081297564
2 120.57 70.23 6.84 9.84098722006063 5.273510766121251 2.817289865057314
4 120.57 70.23 6.88 8.922724211010214 5.056328639112494 2.753855597844108
6 120.57 70.23 6.93 9.038275461505826 4.9441394763196955 2.9223547153003855
8 120.57 70.23 6.97 6.968638093428128 3.938034289482761 2.5875430080871356
1 120.93 68.27 5.95 10.371161500329213 5.5169849686478605 2.807069428176685
2 120.93 68.27 6.04 8.69358983008233 4.67303984632861 2.6471090563862765
3 120.93 68.27 6.12 8.50766142227561 4.838279756862408 3.3228417478070686
4 120.93 68.27 6.19 4.758470298325966 2.7915881105805878 2.6040134742631125
5 120.93 68.27 6.13 7.154495447910364 4.00206615072527 3.080279250351543
6 120.93 68.27 6.21 7.632596673438541 4.6660396171137775 2.682763333510799
8 120.93 68.27 6.27 7.164201473104649 4.031073088860911 2.892557688829497
0 120.93 68.27 6.33 6.924893125409094 3.8727073458211803 2.720605598676685
2 120.93 68.27 6.4 7.926300530630648 4.3542563729748345 3.0276147043252952
4 120.93 68.27 6.47 7.4175147050421355 4.460999561729508 3.282040436226781
6 120.93 68.27 6.53 6.203997772944598 3.7488398626243162 2.9464816754287955
8 120.93 68.27 6.56 7.382060819468233 3.951972278802689 2.9562571967065874
0 120.93 68.27 6.6 7.720517142130266 4.4428301415902025 3.238474256202907
2 120.93 68.27 6.64 7.550367502146195 4.484291781816661 2.8629934379026922
4 120.93 68.27 6.68 8.682045098733388 4.7974842332100325 3.0903261013338503
6 120.93 68.27 6.72 6.830403938460525 4.501438872264917 2.6732433691516158
8 120.93 68.27 6.76 7.049195196619133 3.786365257512056 2.92587664468895
0 120.93 68.27 6.8 4.460640804155394 2.6460519088184027 2.5948193966203816
2 120.93 68.27 6.84 8.040984710823578 4.528752681292606 3.08931928417037
4 120.93 68.27 6.88 7.879378035404117 4.655475888057053 2.9998185786934113
6 120.93 68.27 6.93 8.405544574520762 4.801248401612707 3.2973711142501783
8 120.93 68.27 6.97 7.3408756718277015 4.468742422410217 2.8625972967428037
1 121.3 66.3 5.95 7.087890535696732 3.8933842319104466 2.5690191052265408
2 121.3 66.3 6.04 4.79716895070378 2.764905869097185 2.7159600580465844
3 121.3 66.3 6.11 7.714078380842785 4.287067183607417 3.0446406614578763
4 121.3 66.3 6.18 6.898305201485892 4.214292382742942 2.616504142172561
5 121.3 66.3 6.15 5.79481847781239 3.3495564187758227 2.8421777878918233
6 121.3 66.3 6.2 8.277670032223007 4.749783921207828 3.360336997378713
8 121.3 66.3 6.27 7.544259474139473 4.360761254677697 3.1674311729291382
0 121.3 66.3 6.33 8.070405550336302 4.579387601576518 3.122507936679773
2 121.3 66.3 6.4 7.331941670194602 4.524655304996904 2.7921225098233187
4 121.3 66.3 6.44 7.740156128973658 4.41740501908076 3.073794310693624
6 121.3 66.3 6.53 7.579730894380703 4.367368093385326 3.259370976467614
8 121.3 66.3 6.56 6.6481935295480294 3.848810712617667 3.0415117331535635
0 121.3 66.3 6.61 7.3169169547487245 4.5526455961869114 3.0078079570841627
2 121.3 66.3 6.64 8.211086987692989 4.648381380077799 3.2290669816126893
4 121.3 66.3 6.68 7.21272365131427 3.990092933080006 2.5982655008231657
6 121.3 66.3 6.72 6.887456551711562 3.6855815124229623 3.040432437377069
8 121.3 66.3 6.76 4.808998919343628 2.8335654001008588 2.731755590801674
0 121.3 66.3 6.8 4.19567274720836 2.480491371781012 2.5467954641547146
2 121.3 66.3 6.84 7.668454989729498 4.343467042319214 3.152870615836372
4 121.3 66.3 6.89 7.902712197162216 4.603647257774175 3.4623408793715575
6 121.3 66.3 6.93 7.875277558825782 4.622289183830283 3.557155395687211
8 121.3 66.3 6.97 8.059304578393435 4.607651809874949 3.141379642469421
1 121.67 64.33 5.95 7.601899458679776 4.225621289600851 3.041731393868819
2 121.67 64.33 6.04 7.7604359909991745 4.27741369050138 3.0424485979114015
3 121.67 64.33 6.12 8.740738900019192 4.76547481237621 2.8541758084355915
4 121.67 64.33 6.1 7.668534715462032 3.991376007639347 2.888008552710997
5 121.67 64.33 6.16 8.107365310127301 4.665558306620875 3.313279337654183
6 121.67 64.33 6.2 7.675662009906382 4.474389204207095 3.286698113108959
8 121.67 64.33 6.27 7.675997856873428 4.376407606037479 3.1206401577589467
0 121.67 64.33 6.33 9.110826497873727 5.015571732834163 3.0398260192416053
2 121.67 64.33 6.4 8.14180893189185 4.597793147372161 2.7612562832563845
